"Date,""Open"",""High"",""Low"",""Close"",""Result ‌CCI‌ (20)"""
"Thu Jun 27 2024 14:45:00 GMT+0530 (India Standard Time),""23653.10"",""23685.70"",""23622.20"",""23660.85"",""21.12"""
"Thu Jun 27 2024 15:00:00 GMT+0530 (India Standard Time),""23661.10"",""23665.55"",""23589.95"",""23619.25"",""-58.86"""
"Thu Jun 27 2024 15:15:00 GMT+0530 (India Standard Time),""23621.40"",""23662.25"",""23605.85"",""23605.85"",""-54.55"""
"Fri Jun 28 2024 09:15:00 GMT+0530 (India Standard Time),""23644.20"",""23682.95"",""23611.70"",""23644.85"",""27.61"""
"Fri Jun 28 2024 09:30:00 GMT+0530 (India Standard Time),""23641.00"",""23711.05"",""23621.65"",""23686.85"",""121.30"""
"Fri Jun 28 2024 09:45:00 GMT+0530 (India Standard Time),""23685.30"",""23697.15"",""23643.10"",""23660.60"",""86.01"""
"Fri Jun 28 2024 10:00:00 GMT+0530 (India Standard Time),""23662.35"",""23697.90"",""23660.95"",""23682.35"",""122.58"""
"Fri Jun 28 2024 10:15:00 GMT+0530 (India Standard Time),""23681.60"",""23693.80"",""23651.55"",""23682.15"",""93.09"""
"Fri Jun 28 2024 10:30:00 GMT+0530 (India Standard Time),""23681.95"",""23705.20"",""23676.50"",""23688.55"",""120.50"""
"Fri Jun 28 2024 10:45:00 GMT+0530 (India Standard Time),""23687.35"",""23689.30"",""23639.85"",""23655.30"",""37.04"""
"Fri Jun 28 2024 11:00:00 GMT+0530 (India Standard Time),""23655.15"",""23665.60"",""23629.30"",""23639.00"",""-11.49"""
"Fri Jun 28 2024 11:15:00 GMT+0530 (India Standard Time),""23638.75"",""23640.90"",""23574.05"",""23576.00"",""-154.22"""
"Fri Jun 28 2024 11:30:00 GMT+0530 (India Standard Time),""23575.85"",""23647.10"",""23560.95"",""23627.60"",""-93.16"""
"Fri Jun 28 2024 11:45:00 GMT+0530 (India Standard Time),""23628.05"",""23631.55"",""23593.85"",""23599.50"",""-94.75"""
"Fri Jun 28 2024 12:00:00 GMT+0530 (India Standard Time),""23600.15"",""23614.30"",""23581.70"",""23586.20"",""-118.93"""
"Fri Jun 28 2024 12:15:00 GMT+0530 (India Standard Time),""23587.05"",""23590.30"",""23502.30"",""23513.75"",""-220.95"""
"Fri Jun 28 2024 12:30:00 GMT+0530 (India Standard Time),""23514.75"",""23528.40"",""23487.15"",""23518.40"",""-222.34"""
"Fri Jun 28 2024 12:45:00 GMT+0530 (India Standard Time),""23518.35"",""23532.40"",""23465.25"",""23491.90"",""-199.96"""
"Fri Jun 28 2024 13:00:00 GMT+0530 (India Standard Time),""23491.40"",""23493.00"",""23445.80"",""23486.70"",""-190.22"""
"Fri Jun 28 2024 13:15:00 GMT+0530 (India Standard Time),""23485.05"",""23502.20"",""23454.00"",""23475.10"",""-153.56"""
"Fri Jun 28 2024 13:30:00 GMT+0530 (India Standard Time),""23475.15"",""23522.85"",""23463.90"",""23505.05"",""-111.29"""
"Fri Jun 28 2024 13:45:00 GMT+0530 (India Standard Time),""23506.75"",""23530.80"",""23492.15"",""23502.25"",""-86.87"""
"Fri Jun 28 2024 14:00:00 GMT+0530 (India Standard Time),""23502.70"",""23575.75"",""23494.15"",""23556.35"",""-47.07"""
"Fri Jun 28 2024 14:15:00 GMT+0530 (India Standard Time),""23556.35"",""23570.65"",""23495.90"",""23500.05"",""-59.57"""
"Fri Jun 28 2024 14:30:00 GMT+0530 (India Standard Time),""23503.75"",""23520.65"",""23432.30"",""23474.85"",""-93.74"""
"Fri Jun 28 2024 14:45:00 GMT+0530 (India Standard Time),""23474.80"",""23518.25"",""23473.10"",""23473.10"",""-74.82"""
"Fri Jun 28 2024 15:00:00 GMT+0530 (India Standard Time),""23474.60"",""23487.50"",""23388.65"",""23393.20"",""-128.26"""
"Fri Jun 28 2024 15:15:00 GMT+0530 (India Standard Time),""23393.35"",""23423.60"",""23379.55"",""23417.95"",""-136.23"""
"Mon Jul 01 2024 09:15:00 GMT+0530 (India Standard Time),""23418.50"",""23455.25"",""23361.10"",""23414.20"",""-126.87"""
"Mon Jul 01 2024 09:30:00 GMT+0530 (India Standard Time),""23413.75"",""23519.60"",""23413.20"",""23514.85"",""-41.17"""
"Mon Jul 01 2024 09:45:00 GMT+0530 (India Standard Time),""23516.45"",""23528.70"",""23490.05"",""23502.85"",""-1.98"""
"Mon Jul 01 2024 10:00:00 GMT+0530 (India Standard Time),""23501.90"",""23520.85"",""23462.20"",""23472.55"",""-28.57"""
"Mon Jul 01 2024 10:15:00 GMT+0530 (India Standard Time),""23472.35"",""23513.10"",""23471.20"",""23496.10"",""-6.74"""
"Mon Jul 01 2024 10:30:00 GMT+0530 (India Standard Time),""23495.75"",""23516.50"",""23490.60"",""23497.65"",""21.90"""
"Mon Jul 01 2024 10:45:00 GMT+0530 (India Standard Time),""23496.55"",""23506.30"",""23462.05"",""23495.35"",""3.95"""
"Mon Jul 01 2024 11:00:00 GMT+0530 (India Standard Time),""23495.55"",""23511.55"",""23493.80"",""23502.40"",""49.10"""
"Mon Jul 01 2024 11:15:00 GMT+0530 (India Standard Time),""23501.15"",""23583.85"",""23498.80"",""23577.05"",""171.24"""
"Mon Jul 01 2024 11:30:00 GMT+0530 (India Standard Time),""23575.00"",""23578.05"",""23547.50"",""23574.80"",""174.95"""
"Mon Jul 01 2024 11:45:00 GMT+0530 (India Standard Time),""23575.05"",""23593.30"",""23560.65"",""23566.05"",""161.62"""
"Mon Jul 01 2024 12:00:00 GMT+0530 (India Standard Time),""23565.95"",""23578.80"",""23563.90"",""23568.60"",""134.86"""
"Mon Jul 01 2024 12:15:00 GMT+0530 (India Standard Time),""23568.35"",""23601.70"",""23562.25"",""23581.60"",""133.46"""
"Mon Jul 01 2024 12:30:00 GMT+0530 (India Standard Time),""23581.40"",""23594.70"",""23567.15"",""23589.00"",""117.31"""
"Mon Jul 01 2024 12:45:00 GMT+0530 (India Standard Time),""23588.50"",""23597.15"",""23586.10"",""23590.30"",""117.21"""
"Mon Jul 01 2024 13:00:00 GMT+0530 (India Standard Time),""23590.05"",""23610.30"",""23583.85"",""23604.60"",""112.42"""
"Mon Jul 01 2024 13:15:00 GMT+0530 (India Standard Time),""23605.30"",""23617.85"",""23587.60"",""23602.55"",""101.82"""
"Mon Jul 01 2024 13:30:00 GMT+0530 (India Standard Time),""23603.40"",""23630.45"",""23597.60"",""23621.25"",""104.76"""
"Mon Jul 01 2024 13:45:00 GMT+0530 (India Standard Time),""23622.20"",""23640.65"",""23604.60"",""23630.60"",""105.68"""
"Mon Jul 01 2024 14:00:00 GMT+0530 (India Standard Time),""23630.30"",""23637.35"",""23598.75"",""23615.60"",""90.96"""
"Mon Jul 01 2024 14:15:00 GMT+0530 (India Standard Time),""23615.60"",""23636.10"",""23602.35"",""23622.10"",""91.71"""
"Mon Jul 01 2024 14:30:00 GMT+0530 (India Standard Time),""23623.90"",""23628.95"",""23588.10"",""23606.15"",""68.91"""
"Mon Jul 01 2024 14:45:00 GMT+0530 (India Standard Time),""23606.10"",""23628.70"",""23596.05"",""23616.05"",""73.71"""
"Mon Jul 01 2024 15:00:00 GMT+0530 (India Standard Time),""23618.40"",""23660.25"",""23593.20"",""23643.00"",""100.10"""
"Mon Jul 01 2024 15:15:00 GMT+0530 (India Standard Time),""23642.10"",""23651.60"",""23598.10"",""23606.85"",""72.06"""
"Tue Jul 02 2024 09:15:00 GMT+0530 (India Standard Time),""23732.55"",""23749.25"",""23555.70"",""23566.30"",""77.42"""
"Tue Jul 02 2024 09:30:00 GMT+0530 (India Standard Time),""23568.60"",""23575.15"",""23441.70"",""23441.70"",""-231.81"""
"Tue Jul 02 2024 09:45:00 GMT+0530 (India Standard Time),""23443.80"",""23489.00"",""23395.95"",""23450.35"",""-284.59"""
"Tue Jul 02 2024 10:00:00 GMT+0530 (India Standard Time),""23447.80"",""23521.05"",""23438.70"",""23465.40"",""-189.04"""
"Tue Jul 02 2024 10:15:00 GMT+0530 (India Standard Time),""23464.70"",""23504.60"",""23458.60"",""23478.40"",""-148.44"""
"Tue Jul 02 2024 10:30:00 GMT+0530 (India Standard Time),""23474.60"",""23517.50"",""23470.70"",""23504.95"",""-104.04"""
"Tue Jul 02 2024 10:45:00 GMT+0530 (India Standard Time),""23504.20"",""23524.50"",""23493.65"",""23524.25"",""-72.18"""
"Tue Jul 02 2024 11:00:00 GMT+0530 (India Standard Time),""23523.85"",""23540.00"",""23502.05"",""23536.80"",""-50.96"""
"Tue Jul 02 2024 11:15:00 GMT+0530 (India Standard Time),""23533.65"",""23546.55"",""23518.45"",""23529.55"",""-40.38"""
"Tue Jul 02 2024 11:30:00 GMT+0530 (India Standard Time),""23530.25"",""23535.80"",""23410.65"",""23428.35"",""-108.67"""
"Tue Jul 02 2024 11:45:00 GMT+0530 (India Standard Time),""23428.25"",""23487.50"",""23422.90"",""23474.40"",""-93.34"""
"Tue Jul 02 2024 12:00:00 GMT+0530 (India Standard Time),""23475.95"",""23491.85"",""23451.05"",""23454.65"",""-80.54"""
"Tue Jul 02 2024 12:15:00 GMT+0530 (India Standard Time),""23454.90"",""23476.55"",""23451.80"",""23468.05"",""-74.47"""
"Tue Jul 02 2024 12:30:00 GMT+0530 (India Standard Time),""23468.85"",""23479.75"",""23431.55"",""23446.20"",""-82.00"""
"Tue Jul 02 2024 12:45:00 GMT+0530 (India Standard Time),""23447.90"",""23461.75"",""23432.30"",""23444.95"",""-82.44"""
"Tue Jul 02 2024 13:00:00 GMT+0530 (India Standard Time),""23442.25"",""23509.20"",""23438.00"",""23496.10"",""-39.77"""
"Tue Jul 02 2024 13:15:00 GMT+0530 (India Standard Time),""23494.85"",""23510.75"",""23481.00"",""23483.05"",""-22.30"""
"Tue Jul 02 2024 13:30:00 GMT+0530 (India Standard Time),""23485.10"",""23528.50"",""23474.45"",""23510.05"",""2.19"""
"Tue Jul 02 2024 13:45:00 GMT+0530 (India Standard Time),""23510.35"",""23518.70"",""23482.50"",""23501.55"",""8.77"""
"Tue Jul 02 2024 14:00:00 GMT+0530 (India Standard Time),""23501.40"",""23509.30"",""23475.40"",""23485.35"",""0.26"""
"Tue Jul 02 2024 14:15:00 GMT+0530 (India Standard Time),""23485.30"",""23507.15"",""23483.60"",""23504.15"",""47.77"""
"Tue Jul 02 2024 14:30:00 GMT+0530 (India Standard Time),""23504.50"",""23526.80"",""23498.80"",""23511.15"",""83.65"""
"Tue Jul 02 2024 14:45:00 GMT+0530 (India Standard Time),""23510.40"",""23528.75"",""23497.65"",""23513.05"",""79.34"""
"Tue Jul 02 2024 15:00:00 GMT+0530 (India Standard Time),""23517.25"",""23520.85"",""23490.65"",""23500.30"",""45.62"""
"Tue Jul 02 2024 15:15:00 GMT+0530 (India Standard Time),""23499.85"",""23510.25"",""23483.05"",""23490.05"",""13.03"""
"Wed Jul 03 2024 09:15:00 GMT+0530 (India Standard Time),""23847.20"",""23889.75"",""23692.75"",""23818.50"",""539.82"""
"Wed Jul 03 2024 09:30:00 GMT+0530 (India Standard Time),""23817.25"",""23928.65"",""23814.25"",""23928.65"",""374.94"""
"Wed Jul 03 2024 09:45:00 GMT+0530 (India Standard Time),""23927.50"",""23977.20"",""23918.25"",""23940.40"",""266.60"""
"Wed Jul 03 2024 10:00:00 GMT+0530 (India Standard Time),""23938.25"",""23953.75"",""23916.40"",""23920.65"",""186.42"""
"Wed Jul 03 2024 10:15:00 GMT+0530 (India Standard Time),""23922.70"",""23985.05"",""23898.40"",""23975.75"",""154.23"""
"Wed Jul 03 2024 10:30:00 GMT+0530 (India Standard Time),""23978.90"",""23991.45"",""23942.70"",""23958.25"",""129.78"""
"Wed Jul 03 2024 10:45:00 GMT+0530 (India Standard Time),""23958.25"",""23973.30"",""23941.85"",""23972.95"",""109.41"""
"Wed Jul 03 2024 11:00:00 GMT+0530 (India Standard Time),""23968.60"",""23976.25"",""23924.25"",""23932.40"",""89.90"""
"Wed Jul 03 2024 11:15:00 GMT+0530 (India Standard Time),""23932.15"",""23951.35"",""23899.00"",""23926.70"",""74.59"""
"Wed Jul 03 2024 11:30:00 GMT+0530 (India Standard Time),""23928.35"",""23953.60"",""23919.30"",""23940.25"",""70.52"""
"Wed Jul 03 2024 11:45:00 GMT+0530 (India Standard Time),""23940.75"",""23951.25"",""23930.45"",""23934.75"",""64.47"""
"Wed Jul 03 2024 12:00:00 GMT+0530 (India Standard Time),""23936.25"",""23943.75"",""23917.05"",""23931.35"",""56.78"""
"Wed Jul 03 2024 12:15:00 GMT+0530 (India Standard Time),""23931.95"",""23959.45"",""23926.70"",""23942.00"",""56.28"""
"Wed Jul 03 2024 12:30:00 GMT+0530 (India Standard Time),""23941.75"",""23965.00"",""23940.30"",""23944.70"",""55.11"""
"Wed Jul 03 2024 12:45:00 GMT+0530 (India Standard Time),""23944.65"",""23959.70"",""23941.35"",""23945.75"",""51.14"""
"Wed Jul 03 2024 13:00:00 GMT+0530 (India Standard Time),""23944.75"",""23946.10"",""23924.65"",""23938.00"",""42.63"""
"Wed Jul 03 2024 13:15:00 GMT+0530 (India Standard Time),""23939.20"",""23951.15"",""23932.15"",""23946.45"",""43.38"""
"Wed Jul 03 2024 13:30:00 GMT+0530 (India Standard Time),""23946.10"",""23955.50"",""23938.35"",""23952.40"",""45.33"""
"Wed Jul 03 2024 13:45:00 GMT+0530 (India Standard Time),""23951.50"",""23969.10"",""23929.30"",""23941.25"",""42.23"""
"Wed Jul 03 2024 14:00:00 GMT+0530 (India Standard Time),""23938.80"",""23941.75"",""23916.05"",""23922.50"",""-22.38"""
"Wed Jul 03 2024 14:15:00 GMT+0530 (India Standard Time),""23924.60"",""23938.10"",""23902.20"",""23911.50"",""-123.14"""
"Wed Jul 03 2024 14:30:00 GMT+0530 (India Standard Time),""23911.65"",""23934.05"",""23902.65"",""23922.30"",""-136.26"""
"Wed Jul 03 2024 14:45:00 GMT+0530 (India Standard Time),""23923.90"",""23927.05"",""23895.75"",""23903.95"",""-171.63"""
"Wed Jul 03 2024 15:00:00 GMT+0530 (India Standard Time),""23903.95"",""23935.15"",""23895.95"",""23933.95"",""-92.16"""
"Wed Jul 03 2024 15:15:00 GMT+0530 (India Standard Time),""23934.10"",""23950.30"",""23903.70"",""23914.80"",""-76.19"""
"Thu Jul 04 2024 09:15:00 GMT+0530 (India Standard Time),""24044.25"",""24046.60"",""23897.65"",""23935.45"",""128.81"""
"Thu Jul 04 2024 09:30:00 GMT+0530 (India Standard Time),""23935.15"",""23971.80"",""23919.30"",""23971.80"",""103.33"""
"Thu Jul 04 2024 09:45:00 GMT+0530 (India Standard Time),""23972.65"",""23999.95"",""23957.60"",""23987.00"",""216.62"""
"Thu Jul 04 2024 10:00:00 GMT+0530 (India Standard Time),""23987.35"",""23993.40"",""23967.10"",""23970.65"",""165.92"""
"Thu Jul 04 2024 10:15:00 GMT+0530 (India Standard Time),""23970.55"",""23979.80"",""23878.05"",""23912.40"",""-72.00"""
"Thu Jul 04 2024 10:30:00 GMT+0530 (India Standard Time),""23912.55"",""23916.55"",""23828.85"",""23852.15"",""-247.59"""
"Thu Jul 04 2024 10:45:00 GMT+0530 (India Standard Time),""23851.80"",""23855.05"",""23808.95"",""23839.55"",""-266.56"""
"Thu Jul 04 2024 11:00:00 GMT+0530 (India Standard Time),""23839.50"",""23858.40"",""23821.00"",""23848.75"",""-198.35"""
"Thu Jul 04 2024 11:15:00 GMT+0530 (India Standard Time),""23847.35"",""23863.35"",""23837.35"",""23861.90"",""-145.70"""
"Thu Jul 04 2024 11:30:00 GMT+0530 (India Standard Time),""23861.35"",""23869.25"",""23833.55"",""23845.35"",""-130.21"""
"Thu Jul 04 2024 11:45:00 GMT+0530 (India Standard Time),""23846.10"",""23858.00"",""23834.15"",""23839.50"",""-118.04"""
"Thu Jul 04 2024 12:00:00 GMT+0530 (India Standard Time),""23840.90"",""23863.35"",""23839.00"",""23852.05"",""-91.01"""
"Thu Jul 04 2024 12:15:00 GMT+0530 (India Standard Time),""23852.25"",""23866.20"",""23844.95"",""23860.85"",""-71.69"""
"Thu Jul 04 2024 12:30:00 GMT+0530 (India Standard Time),""23860.25"",""23863.40"",""23850.50"",""23857.40"",""-64.18"""
"Thu Jul 04 2024 12:45:00 GMT+0530 (India Standard Time),""23857.50"",""23876.05"",""23854.90"",""23864.75"",""-46.53"""
"Thu Jul 04 2024 13:00:00 GMT+0530 (India Standard Time),""23863.95"",""23874.40"",""23856.70"",""23864.20"",""-42.55"""
"Thu Jul 04 2024 13:15:00 GMT+0530 (India Standard Time),""23863.65"",""23873.15"",""23844.30"",""23853.40"",""-50.46"""
"Thu Jul 04 2024 13:30:00 GMT+0530 (India Standard Time),""23853.25"",""23858.65"",""23836.75"",""23846.30"",""-60.36"""
"Thu Jul 04 2024 13:45:00 GMT+0530 (India Standard Time),""23846.25"",""23853.20"",""23831.90"",""23852.00"",""-58.54"""
"Thu Jul 04 2024 14:00:00 GMT+0530 (India Standard Time),""23852.35"",""23889.15"",""23841.50"",""23870.35"",""-21.86"""
"Thu Jul 04 2024 14:15:00 GMT+0530 (India Standard Time),""23870.55"",""23886.60"",""23850.65"",""23886.10"",""-2.54"""
"Thu Jul 04 2024 14:30:00 GMT+0530 (India Standard Time),""23885.80"",""23925.25"",""23885.80"",""23914.80"",""78.74"""
"Thu Jul 04 2024 14:45:00 GMT+0530 (India Standard Time),""23913.25"",""23925.10"",""23885.80"",""23887.20"",""84.76"""
"Thu Jul 04 2024 15:00:00 GMT+0530 (India Standard Time),""23889.35"",""23899.60"",""23864.50"",""23880.55"",""66.81"""
"Thu Jul 04 2024 15:15:00 GMT+0530 (India Standard Time),""23881.05"",""23885.95"",""23864.45"",""23870.20"",""53.81"""
"Fri Jul 05 2024 09:15:00 GMT+0530 (India Standard Time),""23640.40"",""23719.40"",""23592.05"",""23592.05"",""-563.56"""
"Fri Jul 05 2024 09:30:00 GMT+0530 (India Standard Time),""23593.00"",""23596.95"",""23507.10"",""23563.95"",""-387.55"""
"Fri Jul 05 2024 09:45:00 GMT+0530 (India Standard Time),""23564.85"",""23566.75"",""23496.85"",""23531.55"",""-260.34"""
"Fri Jul 05 2024 10:00:00 GMT+0530 (India Standard Time),""23535.80"",""23576.00"",""23531.40"",""23547.95"",""-178.40"""
"Fri Jul 05 2024 10:15:00 GMT+0530 (India Standard Time),""23547.20"",""23565.65"",""23524.35"",""23558.15"",""-142.35"""
"Fri Jul 05 2024 10:30:00 GMT+0530 (India Standard Time),""23558.25"",""23583.50"",""23548.85"",""23576.50"",""-108.95"""
"Fri Jul 05 2024 10:45:00 GMT+0530 (India Standard Time),""23575.70"",""23629.45"",""23574.20"",""23611.95"",""-78.51"""
"Fri Jul 05 2024 11:00:00 GMT+0530 (India Standard Time),""23611.35"",""23618.55"",""23580.00"",""23584.90"",""-73.76"""
"Fri Jul 05 2024 11:15:00 GMT+0530 (India Standard Time),""23585.35"",""23619.20"",""23582.75"",""23608.45"",""-62.11"""
"Fri Jul 05 2024 11:30:00 GMT+0530 (India Standard Time),""23607.10"",""23628.95"",""23602.35"",""23620.90"",""-50.13"""
"Fri Jul 05 2024 11:45:00 GMT+0530 (India Standard Time),""23620.05"",""23625.20"",""23605.20"",""23605.55"",""-47.61"""
"Fri Jul 05 2024 12:00:00 GMT+0530 (India Standard Time),""23605.30"",""23618.70"",""23592.80"",""23595.10"",""-47.60"""
"Fri Jul 05 2024 12:15:00 GMT+0530 (India Standard Time),""23593.70"",""23617.25"",""23592.65"",""23602.25"",""-42.74"""
"Fri Jul 05 2024 12:30:00 GMT+0530 (India Standard Time),""23602.35"",""23619.50"",""23598.40"",""23608.40"",""-36.79"""
"Fri Jul 05 2024 12:45:00 GMT+0530 (India Standard Time),""23606.70"",""23609.85"",""23591.60"",""23601.35"",""-37.58"""
"Fri Jul 05 2024 13:00:00 GMT+0530 (India Standard Time),""23601.60"",""23614.80"",""23561.15"",""23568.20"",""-46.87"""
"Fri Jul 05 2024 13:15:00 GMT+0530 (India Standard Time),""23567.80"",""23586.55"",""23560.85"",""23578.50"",""-50.39"""
"Fri Jul 05 2024 13:30:00 GMT+0530 (India Standard Time),""23579.20"",""23605.75"",""23573.40"",""23577.85"",""-38.67"""
"Fri Jul 05 2024 13:45:00 GMT+0530 (India Standard Time),""23577.90"",""23579.25"",""23559.10"",""23568.80"",""-61.61"""
"Fri Jul 05 2024 14:00:00 GMT+0530 (India Standard Time),""23570.35"",""23582.35"",""23559.85"",""23577.75"",""-39.39"""
"Fri Jul 05 2024 14:15:00 GMT+0530 (India Standard Time),""23577.90"",""23588.00"",""23549.10"",""23563.75"",""-52.02"""
"Fri Jul 05 2024 14:30:00 GMT+0530 (India Standard Time),""23563.45"",""23591.45"",""23559.90"",""23573.85"",""-30.11"""
"Fri Jul 05 2024 14:45:00 GMT+0530 (India Standard Time),""23574.05"",""23578.30"",""23557.45"",""23574.85"",""-59.06"""
"Fri Jul 05 2024 15:00:00 GMT+0530 (India Standard Time),""23575.20"",""23675.50"",""23575.20"",""23653.45"",""162.50"""
"Fri Jul 05 2024 15:15:00 GMT+0530 (India Standard Time),""23653.80"",""23662.55"",""23625.95"",""23628.55"",""162.05"""
"Mon Jul 08 2024 09:15:00 GMT+0530 (India Standard Time),""23615.60"",""23665.90"",""23527.80"",""23645.40"",""61.49"""
"Mon Jul 08 2024 09:30:00 GMT+0530 (India Standard Time),""23645.70"",""23680.25"",""23562.65"",""23573.25"",""32.80"""
"Mon Jul 08 2024 09:45:00 GMT+0530 (India Standard Time),""23572.10"",""23584.10"",""23547.25"",""23564.00"",""-103.05"""
"Mon Jul 08 2024 10:00:00 GMT+0530 (India Standard Time),""23560.55"",""23643.80"",""23554.55"",""23624.05"",""41.19"""
"Mon Jul 08 2024 10:15:00 GMT+0530 (India Standard Time),""23623.70"",""23666.95"",""23616.35"",""23656.35"",""158.50"""
"Mon Jul 08 2024 10:30:00 GMT+0530 (India Standard Time),""23655.60"",""23664.40"",""23576.00"",""23604.00"",""56.54"""
"Mon Jul 08 2024 10:45:00 GMT+0530 (India Standard Time),""23603.35"",""23604.45"",""23566.60"",""23587.55"",""-31.10"""
"Mon Jul 08 2024 11:00:00 GMT+0530 (India Standard Time),""23587.05"",""23592.35"",""23534.65"",""23561.60"",""-92.98"""
"Mon Jul 08 2024 11:15:00 GMT+0530 (India Standard Time),""23560.15"",""23571.75"",""23549.20"",""23566.90"",""-85.41"""
"Mon Jul 08 2024 11:30:00 GMT+0530 (India Standard Time),""23565.70"",""23577.60"",""23514.95"",""23528.10"",""-134.95"""
"Mon Jul 08 2024 11:45:00 GMT+0530 (India Standard Time),""23528.70"",""23571.95"",""23524.60"",""23551.30"",""-100.56"""
"Mon Jul 08 2024 12:00:00 GMT+0530 (India Standard Time),""23551.50"",""23560.10"",""23478.90"",""23494.40"",""-174.93"""
"Mon Jul 08 2024 12:15:00 GMT+0530 (India Standard Time),""23494.55"",""23525.90"",""23476.80"",""23517.10"",""-159.17"""
"Mon Jul 08 2024 12:30:00 GMT+0530 (India Standard Time),""23519.80"",""23545.10"",""23510.25"",""23526.95"",""-103.84"""
"Mon Jul 08 2024 12:45:00 GMT+0530 (India Standard Time),""23527.35"",""23561.55"",""23522.85"",""23559.70"",""-57.07"""
"Mon Jul 08 2024 13:00:00 GMT+0530 (India Standard Time),""23560.15"",""23579.80"",""23546.55"",""23562.55"",""-26.75"""
"Mon Jul 08 2024 13:15:00 GMT+0530 (India Standard Time),""23564.65"",""23586.10"",""23554.50"",""23559.30"",""-18.44"""
"Mon Jul 08 2024 13:30:00 GMT+0530 (India Standard Time),""23559.65"",""23578.65"",""23544.65"",""23573.60"",""-19.85"""
"Mon Jul 08 2024 13:45:00 GMT+0530 (India Standard Time),""23573.85"",""23638.90"",""23571.15"",""23615.50"",""69.79"""
"Mon Jul 08 2024 14:00:00 GMT+0530 (India Standard Time),""23616.25"",""23623.15"",""23592.85"",""23597.20"",""69.33"""
"Mon Jul 08 2024 14:15:00 GMT+0530 (India Standard Time),""23599.20"",""23617.70"",""23582.40"",""23617.70"",""74.51"""
"Mon Jul 08 2024 14:30:00 GMT+0530 (India Standard Time),""23618.10"",""23619.40"",""23570.95"",""23573.60"",""37.89"""
"Mon Jul 08 2024 14:45:00 GMT+0530 (India Standard Time),""23574.05"",""23593.40"",""23561.25"",""23572.60"",""8.53"""
"Mon Jul 08 2024 15:00:00 GMT+0530 (India Standard Time),""23571.00"",""23610.00"",""23565.55"",""23571.55"",""28.02"""
"Mon Jul 08 2024 15:15:00 GMT+0530 (India Standard Time),""23572.35"",""23621.95"",""23561.15"",""23604.80"",""74.61"""
"Tue Jul 09 2024 09:15:00 GMT+0530 (India Standard Time),""23566.25"",""23652.35"",""23523.60"",""23621.25"",""88.16"""
"Tue Jul 09 2024 09:30:00 GMT+0530 (India Standard Time),""23620.70"",""23658.50"",""23594.55"",""23647.75"",""160.42"""
"Tue Jul 09 2024 09:45:00 GMT+0530 (India Standard Time),""23646.90"",""23651.60"",""23594.55"",""23624.90"",""117.43"""
"Tue Jul 09 2024 10:00:00 GMT+0530 (India Standard Time),""23626.90"",""23648.10"",""23604.60"",""23632.55"",""113.02"""
"Tue Jul 09 2024 10:15:00 GMT+0530 (India Standard Time),""23632.70"",""23644.45"",""23621.65"",""23636.35"",""112.95"""
"Tue Jul 09 2024 10:30:00 GMT+0530 (India Standard Time),""23634.60"",""23651.50"",""23627.25"",""23645.90"",""115.75"""
"Tue Jul 09 2024 10:45:00 GMT+0530 (India Standard Time),""23646.20"",""23654.10"",""23637.75"",""23643.15"",""114.97"""
"Tue Jul 09 2024 11:00:00 GMT+0530 (India Standard Time),""23643.25"",""23655.90"",""23628.35"",""23640.25"",""102.24"""
"Tue Jul 09 2024 11:15:00 GMT+0530 (India Standard Time),""23641.05"",""23653.30"",""23633.50"",""23637.20"",""95.06"""
"Tue Jul 09 2024 11:30:00 GMT+0530 (India Standard Time),""23635.80"",""23685.80"",""23634.25"",""23676.70"",""141.07"""
"Tue Jul 09 2024 11:45:00 GMT+0530 (India Standard Time),""23676.35"",""23680.30"",""23660.15"",""23664.90"",""132.26"""
"Tue Jul 09 2024 12:00:00 GMT+0530 (India Standard Time),""23663.45"",""23670.65"",""23650.20"",""23655.15"",""99.02"""
"Tue Jul 09 2024 12:15:00 GMT+0530 (India Standard Time),""23653.75"",""23657.65"",""23639.05"",""23649.50"",""68.04"""
"Tue Jul 09 2024 12:30:00 GMT+0530 (India Standard Time),""23647.95"",""23653.25"",""23626.90"",""23631.70"",""32.42"""
"Tue Jul 09 2024 12:45:00 GMT+0530 (India Standard Time),""23630.70"",""23649.25"",""23630.05"",""23645.15"",""40.65"""
"Tue Jul 09 2024 13:00:00 GMT+0530 (India Standard Time),""23645.55"",""23658.40"",""23640.80"",""23649.20"",""59.86"""
"Tue Jul 09 2024 13:15:00 GMT+0530 (India Standard Time),""23649.00"",""23658.75"",""23639.55"",""23652.55"",""59.16"""
"Tue Jul 09 2024 13:30:00 GMT+0530 (India Standard Time),""23652.55"",""23654.95"",""23639.25"",""23645.55"",""41.52"""
"Tue Jul 09 2024 13:45:00 GMT+0530 (India Standard Time),""23644.50"",""23664.25"",""23643.65"",""23659.40"",""79.09"""
"Tue Jul 09 2024 14:00:00 GMT+0530 (India Standard Time),""23658.10"",""23661.45"",""23647.60"",""23657.75"",""73.79"""
"Tue Jul 09 2024 14:15:00 GMT+0530 (India Standard Time),""23655.75"",""23656.90"",""23634.10"",""23636.55"",""-22.02"""
"Tue Jul 09 2024 14:30:00 GMT+0530 (India Standard Time),""23636.25"",""23659.85"",""23632.75"",""23654.70"",""22.12"""
